SaleID,DateID,ProductID,StoreID,CustomerID,Quantity,Total_Sales
1409,20241205,100,37,7860,1,846.0
1410,20240305,135,14,1252,1,1148.0
1411,20240625,124,27,5133,3,492.0
1412,20240103,144,23,9820,2,1442.0
1413,20240521,148,14,4476,1,835.0
1414,20240606,142,40,2725,3,711.0
1415,20241119,133,4,3093,1,1053.0
1416,20240525,124,39,2701,1,164.0
1417,20241019,115,19,9496,1,125.0
1418,20240601,133,47,6834,2,2106.0
1419,20240711,128,4,5340,3,2108.7
1420,20240313,118,30,3807,2,1830.0
1421,20241031,122,19,7301,2,5462.0
1422,20241209,118,31,8572,1,915.0
1423,20240519,124,31,2024,2,328.0
1424,20240705,115,9,3975,1,125.0
1425,20241019,108,13,9698,2,388.0
1426,20240301,100,14,5856,1,846.0
1427,20240716,141,46,7724,1,381.0
1428,20241021,118,10,3567,1,915.0
1429,20241114,132,48,5587,1,687.8
1430,20241028,133,31,5922,1,1053.0
1431,20241209,115,37,6046,3,375.0
1432,20240111,143,23,3894,1,741.0
1433,20240302,139,27,8203,1,261.0
1434,20241128,117,6,8478,1,975.0
1435,20240813,133,26,6274,2,2106.0
1436,20240601,124,2,4613,1,155.8
1437,20240717,144,45,1038,1,721.0
1438,20240221,105,13,4084,1,2039.0
1439,20240916,120,50,7265,1,923.4
1440,20240228,105,19,7598,2,4078.0
1441,20240312,131,1,3415,1,130.0
1442,20240527,140,40,1758,1,190.0
1443,20241214,147,32,5342,2,242.0
1444,20240303,142,22,8066,2,474.0
1445,20241105,138,48,4116,3,7233.0
1446,20240830,130,29,1764,2,184.3
1447,20241125,141,2,5029,2,762.0
1448,20240416,109,40,7445,2,746.0
1449,20240813,129,38,8443,2,2062.0
1450,20241108,117,48,2317,2,1950.0
1451,20240805,123,11,1700,1,243.0
1452,20240828,108,17,8527,1,194.0
1453,20240915,130,43,5383,3,291.0
1454,20240918,114,8,2593,1,90.0
1455,20240105,103,22,5145,1,920.7
1456,20240917,139,4,7707,3,743.85
1457,20240223,108,11,7997,3,582.0
1458,20240216,144,8,8026,1,721.0
1459,20240802,108,9,3612,1,194.0
1460,20240625,125,26,8399,2,756.0
1461,20240109,103,2,2908,1,920.7
1462,20240408,116,16,7954,2,1466.0
1463,20240120,115,31,2790,1,125.0
1464,20240828,114,6,9168,3,270.0
1465,20240301,134,21,3928,1,880.0
1466,20240626,104,26,8681,1,1090.0
1467,20241203,104,19,6251,3,3270.0
1468,20240302,119,28,5127,1,1119.1
1469,20240524,114,8,5963,1,90.0
1470,20240803,117,14,6311,1,975.0
1471,20240103,146,24,9792,2,178.0
1472,20240608,101,48,3025,1,1045.0
1473,20240814,128,44,8815,1,781.0
1474,20240925,112,37,1987,3,2166.0
1475,20240429,103,26,6310,2,1943.7
1476,20240329,141,31,2965,1,381.0
1477,20241124,144,32,8316,1,721.0
1478,20240308,109,50,1868,2,746.0
1479,20241222,130,41,3063,2,194.0
1480,20240407,140,2,2129,1,190.0
1481,20240923,107,25,5378,1,272.0
1482,20240414,102,44,6154,1,916.0
1483,20241118,147,2,7256,1,121.0
1484,20240502,145,42,7451,2,2106.0
1485,20240129,108,1,2934,1,194.0
1486,20240516,129,36,2076,2,2062.0
1487,20240713,110,12,6200,1,254.0
1488,20240813,134,9,2639,3,2640.0
1489,20241127,136,36,7385,1,1008.0
1490,20240618,141,41,9222,1,381.0
1491,20240109,112,28,8996,2,1444.0
1492,20240209,135,38,1703,2,2066.4
1493,20240125,112,33,6480,2,1444.0
1494,20240917,111,42,9424,1,702.0
1495,20240813,136,46,8777,1,1008.0
1496,20240503,109,22,6362,2,746.0
1497,20240207,108,25,1950,3,582.0
1498,20241123,106,18,9250,3,7722.0
1499,20240907,101,6,3818,2,1985.5
1500,20240624,122,18,4600,1,2731.0
1501,20240330,138,16,9493,2,4822.0
1502,20240206,139,15,8845,2,522.0
1503,20241111,138,48,3944,1,2411.0
1504,20240624,120,8,7255,1,1026.0
1505,20241010,122,13,8580,3,7783.35
1506,20240321,128,43,9508,2,1483.9
1507,20240423,113,7,6264,2,2042.0
1508,20240209,125,17,8518,3,1134.0
1509,20241027,104,50,9122,3,3270.0
1510,20240811,130,32,2178,1,97.0
1511,20241113,124,22,4855,3,467.4
1512,20241214,130,13,9523,2,194.0
1513,20240424,149,47,7037,3,3060.0
1514,20240704,119,23,1527,3,3534.0
1515,20241118,143,29,3059,2,1482.0
1516,20240225,116,22,1211,2,1466.0
1517,20240209,144,1,2714,1,721.0
1518,20241219,101,29,3688,1,1045.0
1519,20240209,124,48,4266,2,328.0
1520,20241212,112,5,6149,1,722.0
1521,20240824,138,35,2332,1,2411.0
1522,20241015,127,10,7820,3,1899.0
1523,20240918,141,19,6891,1,381.0
1524,20240803,105,37,5686,1,2039.0
1525,20240526,102,7,5091,3,2748.0
1526,20241201,134,46,1443,2,1760.0
1527,20240616,117,35,1926,1,975.0
1528,20240401,110,45,7246,1,254.0
1529,20241218,119,13,1622,1,1178.0
1530,20240228,104,10,4037,1,1090.0
1531,20240228,118,2,1233,1,915.0
1532,20241030,121,6,3691,2,3608.0
1533,20240617,118,8,8402,2,1830.0
1534,20240925,146,36,1386,1,80.1
1535,20241228,115,25,2634,2,250.0
1536,20240214,123,44,9110,1,243.0
1537,20241210,140,47,5133,2,380.0
1538,20240629,103,40,6581,2,1943.7
1539,20240618,114,7,2967,2,171.0
1540,20241221,124,46,6568,2,311.6
1541,20240709,143,23,8284,2,1482.0
1542,20240603,134,19,9432,2,1760.0
1543,20240706,113,46,6145,3,3063.0
1544,20240107,148,22,6767,1,835.0
1545,20240512,118,13,9753,2,1830.0
1546,20240822,137,21,2999,3,6021.0
1547,20240214,135,1,5901,1,1148.0
1548,20241109,106,19,3779,3,7722.0
1549,20240905,129,33,7192,2,2062.0
1550,20240131,118,4,2677,3,2745.0
1551,20240123,148,42,5177,1,835.0
1552,20240608,124,3,8211,2,328.0
1553,20241228,115,27,8873,1,125.0
1554,20240606,146,41,4841,1,89.0
1555,20240208,139,35,8098,1,247.95
1556,20240322,107,28,7416,3,816.0
1557,20241221,117,6,5885,2,1852.5
1558,20240914,127,6,1594,3,1899.0
1559,20240724,115,44,3612,2,250.0
1560,20240317,118,23,7359,1,915.0
1561,20240112,141,33,2496,1,381.0
1562,20241021,116,16,4555,2,1466.0
1563,20240811,144,24,5861,1,721.0
1564,20240113,112,5,5766,1,685.9
1565,20240215,106,41,4358,2,4890.6
1566,20240603,126,42,1914,1,241.3
1567,20240422,109,13,2844,1,335.7
1568,20240820,133,47,2995,2,2106.0
1569,20240117,135,12,8625,3,3444.0
1570,20241225,124,5,1094,2,328.0
1571,20240810,105,37,9684,1,2039.0
1572,20241219,123,31,4069,1,243.0
1573,20240706,117,28,1149,1,926.25
1574,20241209,122,28,2046,1,2731.0
1575,20241230,105,30,3803,3,6117.0
1576,20240611,128,18,6334,1,781.0
1577,20241121,124,44,9590,2,328.0
1578,20240314,116,27,5476,1,733.0
1579,20240820,145,35,8276,1,947.7
1580,20240811,123,26,1551,2,461.7
1581,20241114,110,39,9486,3,762.0
1582,20240229,125,49,2143,2,756.0
1583,20241130,133,18,1455,1,1053.0
1584,20240809,127,33,9360,2,1266.0
1585,20240206,102,25,2946,1,870.2
1586,20241004,110,31,7115,2,508.0
1587,20240714,137,37,8310,1,2007.0
1588,20241217,113,2,7180,1,1021.0
1589,20240829,125,33,6817,2,718.2
1590,20241119,147,39,6380,1,121.0
1591,20240806,120,43,7374,1,1026.0
1592,20240710,138,43,9445,1,2411.0
1593,20240117,129,32,9070,3,3093.0
1594,20240112,107,18,2320,1,272.0
1595,20240711,119,17,8123,2,2356.0
1596,20240122,147,34,7153,1,114.95
1597,20240429,131,39,7589,1,130.0
1598,20240728,121,7,4607,1,1804.0
1599,20241101,106,42,1400,1,2574.0
1600,20240926,108,35,7042,2,388.0
1601,20240710,144,30,1362,1,721.0
1602,20240623,100,12,4851,1,846.0
1603,20241011,128,35,4412,1,781.0
1604,20240722,107,11,1084,1,272.0
1605,20240612,103,44,2824,1,920.7
1606,20240907,134,4,9499,1,836.0
1607,20240814,102,25,9822,3,2748.0
1608,20240107,144,48,5775,1,721.0
1609,20240129,139,32,8868,1,261.0
1610,20240202,106,20,8619,1,2574.0
1611,20240513,126,50,8418,1,254.0
1612,20240319,100,31,3371,2,1692.0
1613,20240227,126,4,8068,1,241.3
1614,20240126,115,38,4300,1,125.0
1615,20240813,137,47,6821,2,3813.3
1616,20241011,106,1,8803,1,2574.0
1617,20240104,143,3,8464,1,741.0
1618,20240408,122,37,1726,2,5462.0
1619,20240208,140,22,8121,2,342.0
1620,20240927,110,17,5312,1,254.0
1621,20241011,141,14,9000,1,381.0
1622,20240605,132,41,5543,3,2172.0
1623,20240315,149,35,9014,1,1020.0
1624,20241014,135,13,1318,2,2296.0
1625,20240509,136,35,4475,3,3024.0
1626,20240623,140,43,6153,1,171.0
1627,20240324,116,2,5134,1,733.0
1628,20240122,134,47,2602,2,1760.0
1629,20240127,147,13,3256,1,121.0
1630,20240713,104,16,8319,1,1090.0
1631,20241202,147,18,8532,2,217.8
1632,20240823,131,7,8366,1,130.0
1633,20240401,102,45,3648,1,916.0
1634,20240121,146,36,7903,1,89.0
1635,20241029,134,41,2858,1,880.0
1636,20241222,113,30,2102,1,1021.0
1637,20240324,147,42,3481,2,242.0
1638,20240918,130,41,2820,2,194.0
1639,20240526,130,7,4158,1,97.0
1640,20240913,116,15,4684,1,733.0
1641,20240227,123,40,8411,1,230.85
1642,20240115,122,19,4651,2,5462.0
1643,20240610,117,43,8707,1,975.0
1644,20240611,149,37,9461,2,2040.0
1645,20241115,113,2,9107,2,2042.0
1646,20241007,149,42,7881,2,2040.0
1647,20241006,114,48,7220,1,90.0
1648,20240112,114,13,5830,1,81.0
1649,20240930,105,40,5979,2,4078.0
1650,20240927,126,41,8334,1,254.0
1651,20240726,114,43,4775,2,180.0
1652,20240127,149,43,1648,3,2907.0
1653,20240312,135,31,1016,2,2181.2
1654,20240229,107,16,9308,2,544.0
1655,20240524,114,42,7476,2,180.0
1656,20240402,102,44,6942,1,916.0
1657,20241104,146,6,2545,3,267.0
1658,20240108,112,28,3693,2,1444.0
1659,20240319,140,32,8599,1,190.0
1660,20240127,133,44,5089,2,2106.0
1661,20240622,123,10,7259,2,486.0
1662,20240219,139,50,6058,3,783.0
1663,20240717,131,18,4240,2,260.0
1664,20241214,131,4,5942,2,260.0
1665,20240629,129,9,4788,2,2062.0
1666,20240124,148,7,7953,2,1670.0
1667,20241111,112,50,1371,3,2057.7
1668,20240215,100,8,8020,1,846.0
1669,20240115,133,43,8120,1,1053.0
1670,20240601,114,7,6702,1,90.0
1671,20240809,143,41,9347,2,1482.0
1672,20240724,113,40,3661,2,2042.0
1673,20240929,128,3,8180,1,781.0
1674,20240823,133,17,7651,2,2106.0
1675,20241205,117,2,9656,1,975.0
1676,20240815,106,15,5878,2,5148.0
1677,20240109,128,46,5315,1,781.0
1678,20240614,130,29,7158,1,87.3
1679,20241114,124,50,9308,1,164.0
1680,20240801,137,48,7474,1,2007.0
1681,20240426,113,22,2374,3,2756.7
1682,20241209,107,4,8393,1,272.0
1683,20240312,126,6,5403,2,508.0
1684,20240304,101,38,4546,2,2090.0
1685,20240723,116,26,4977,1,733.0
1686,20240727,136,11,4411,1,1008.0
1687,20240312,113,26,9988,1,1021.0
1688,20241003,124,17,4892,2,328.0
1689,20240930,129,24,8324,1,1031.0
1690,20241115,128,28,9342,1,781.0
1691,20241203,119,35,4249,1,1178.0
1692,20240404,120,31,1111,3,3078.0
1693,20240614,121,13,1682,1,1804.0
1694,20240201,134,35,2161,1,880.0
1695,20240111,136,16,8400,2,2016.0
1696,20241027,115,15,3379,2,250.0
1697,20240804,149,43,6426,2,2040.0
1698,20241015,148,18,9352,2,1670.0
1699,20240411,142,47,2425,1,237.0
1700,20240923,116,37,4661,3,2199.0
1701,20240801,115,48,9469,2,237.5
1702,20240627,101,48,8040,1,1045.0
1703,20240328,103,49,5592,1,1023.0
1704,20240210,120,41,8530,3,3078.0
1705,20240316,138,27,4107,1,2411.0
1706,20240215,133,35,1302,1,947.7
1707,20240608,129,45,5533,2,1855.8
1708,20240320,105,35,3773,2,4078.0
1709,20241105,116,28,8199,3,2199.0
1710,20240326,138,39,5281,1,2290.45
1711,20240401,124,38,5768,1,164.0
1712,20240527,104,9,2000,1,1090.0
1713,20240609,104,12,2718,1,1090.0
1714,20240720,119,15,8169,1,1178.0
1715,20240829,115,21,8361,1,125.0
1716,20241218,140,35,4830,2,380.0
1717,20240102,136,42,8154,1,907.2
1718,20240812,139,33,6020,1,247.95
1719,20241015,108,19,3882,3,582.0
1720,20240820,104,23,1998,3,3270.0
1721,20240317,141,13,1284,1,381.0
1722,20240425,101,44,9612,1,1045.0
1723,20240602,108,1,3160,1,194.0
1724,20240412,142,29,4065,2,474.0
1725,20240712,135,24,2494,1,1148.0
1726,20240614,121,16,5623,1,1804.0
1727,20241224,121,25,3543,3,5412.0
1728,20240330,121,23,5800,1,1713.8
1729,20240622,133,28,9913,1,1053.0
1730,20240501,128,47,2401,2,1562.0
1731,20240522,137,16,1445,1,2007.0
1732,20240415,145,43,5522,1,1000.35
1733,20241031,132,38,4767,1,724.0
1734,20241225,117,11,3551,3,2925.0
1735,20241112,106,3,6646,3,7722.0
1736,20240502,100,15,4888,2,1692.0
1737,20240109,132,1,5816,1,724.0
1738,20240918,100,7,3731,1,846.0
1739,20240313,123,1,8699,1,243.0
1740,20241224,103,49,3629,1,971.85
1741,20240810,103,32,8687,3,3069.0
1742,20240210,117,9,2057,1,975.0
1743,20240722,126,29,7834,1,254.0
1744,20240920,142,26,9949,1,237.0
1745,20241123,131,23,2795,1,130.0
1746,20240626,132,45,5849,2,1448.0
1747,20241213,127,43,9215,3,1899.0
1748,20241113,141,29,5150,1,381.0
1749,20240324,140,38,7947,1,190.0
1750,20241113,135,33,7470,1,1090.6
1751,20240420,105,7,8179,1,2039.0
1752,20240907,115,12,4712,1,125.0
1753,20240107,133,31,6458,3,3159.0
1754,20240324,122,32,6315,1,2731.0
1755,20240726,149,20,6381,2,1836.0
1756,20241109,141,17,4174,1,381.0
1757,20240122,123,36,7387,1,243.0
1758,20240103,148,3,9973,1,835.0
1759,20240506,112,1,7767,1,722.0
1760,20241023,117,50,1566,1,975.0
1761,20240706,112,27,5622,3,2057.7
1762,20241227,148,47,5132,1,835.0
1763,20240114,136,40,9830,1,1008.0
1764,20240112,142,33,7995,1,237.0
1765,20240327,138,20,5167,3,6871.35
1766,20240112,141,14,3670,1,381.0
1767,20240125,116,36,9296,3,2199.0
1768,20241027,114,5,2682,1,90.0
1769,20240830,117,23,9490,1,975.0
1770,20240501,122,45,1770,1,2731.0
1771,20240526,129,15,4854,2,2062.0
1772,20240224,133,6,4118,2,2106.0
1773,20240825,103,33,3132,1,1023.0
1774,20241221,102,19,8225,2,1832.0
1775,20240621,106,13,1990,2,5148.0
1776,20240808,117,29,1710,3,2778.75
1777,20240428,141,6,5304,2,762.0
1778,20241104,106,15,6367,2,5148.0
1779,20240701,139,16,1038,2,522.0
1780,20241014,105,24,2275,1,1835.1
1781,20241102,121,23,8069,1,1804.0
1782,20241026,100,48,5857,2,1692.0
1783,20240322,103,10,2436,1,1023.0
1784,20240729,145,41,3099,1,1053.0
1785,20240529,148,41,9565,1,835.0
1786,20240206,149,49,8693,1,918.0
1787,20241217,142,17,5251,3,675.45
1788,20241107,128,49,5025,3,2343.0
1789,20241226,120,44,7212,1,1026.0
1790,20240228,125,45,4234,1,378.0
1791,20240510,113,30,8662,1,969.95
1792,20240720,108,44,8550,3,582.0
1793,20240830,146,46,4123,1,89.0
1794,20240204,111,10,1653,1,666.9
1795,20240402,141,19,5158,2,762.0
1796,20240725,105,29,9700,1,2039.0
1797,20241218,119,2,6543,1,1178.0
1798,20241127,123,36,3197,3,729.0
1799,20241031,126,19,4911,2,508.0
1800,20241215,137,7,6235,1,2007.0
1801,20240731,107,26,5799,1,244.8
1802,20240607,100,15,9707,1,846.0
1803,20240124,148,47,6360,3,2505.0
1804,20241019,148,38,9221,1,835.0
1805,20240104,123,3,1325,1,243.0
1806,20240807,146,38,4766,1,89.0
1807,20241229,106,16,5111,1,2574.0
1808,20240120,118,2,9302,2,1830.0
1809,20240531,121,31,8015,3,5412.0
1810,20240219,134,28,7856,2,1760.0
1811,20240625,129,7,1106,1,1031.0
1812,20240405,128,30,3426,1,781.0
1813,20240414,121,43,5378,2,3427.6
1814,20240906,110,7,5364,3,762.0
1815,20240426,119,36,3531,3,3534.0
1816,20241219,128,29,7810,1,781.0
1817,20240815,140,24,6316,3,570.0
1818,20240306,141,39,6362,2,762.0
1819,20241130,133,4,5693,3,3159.0
1820,20240918,100,29,9990,2,1692.0
1821,20241021,130,44,6268,1,97.0
1822,20240830,129,5,3011,2,2062.0
1823,20240704,147,29,1425,1,121.0
1824,20240902,117,30,4044,2,1950.0
1825,20240504,116,29,7229,1,733.0
1826,20240924,137,26,2239,1,2007.0
1827,20240510,113,19,7566,1,1021.0
1828,20240824,122,26,4391,1,2731.0
1829,20240118,124,37,5213,2,328.0
1830,20240209,114,27,4997,1,90.0
1831,20240121,145,30,4006,1,1053.0
1832,20240812,121,30,8025,1,1804.0
1833,20241220,102,3,4039,1,870.2
1834,20241008,118,43,7558,3,2745.0
1835,20240108,143,7,9790,1,741.0
1836,20240409,133,49,2184,1,1053.0
1837,20240827,134,9,3584,2,1760.0
1838,20240327,149,41,9102,1,918.0
1839,20241024,100,42,8116,2,1607.4
1840,20240114,120,13,5383,2,2052.0
1841,20241129,128,15,4936,1,702.9
1842,20240102,105,5,2699,1,1937.05
1843,20241019,136,29,5507,3,3024.0
1844,20241120,100,35,1135,3,2284.2
1845,20240210,100,27,3025,1,846.0
1846,20241113,126,27,4535,3,762.0
1847,20241111,120,8,5854,1,1026.0
1848,20240420,115,32,6367,1,125.0
1849,20240114,143,20,3890,2,1482.0
1850,20240818,139,10,3757,3,783.0
1851,20240324,125,13,4773,3,1134.0
1852,20240509,115,29,9572,3,375.0
1853,20240818,127,35,7652,1,633.0
1854,20241121,100,8,2528,2,1692.0
1855,20240524,135,29,5571,3,3444.0
1856,20241210,109,31,6049,2,746.0
1857,20240128,142,41,1848,2,474.0
1858,20240306,116,30,5127,2,1466.0
1859,20240611,122,22,8351,3,8193.0
1860,20240816,106,21,6866,1,2574.0
1861,20240917,143,12,6869,1,741.0
1862,20240612,106,11,3121,1,2316.6
1863,20241027,143,2,5681,1,741.0
1864,20241029,114,50,1472,3,270.0
1865,20241013,133,41,2787,1,1053.0
1866,20240110,145,2,1113,1,1053.0
1867,20240713,144,34,7473,1,721.0
1868,20240427,103,3,9530,2,2046.0
1869,20240926,113,16,3285,3,3063.0
1870,20240320,113,4,2196,3,3063.0
1871,20240402,115,23,1078,2,250.0
1872,20240922,106,50,5559,1,2445.3
1873,20241127,131,20,7017,1,130.0
1874,20241215,118,25,3652,1,823.5
1875,20241226,101,30,5318,1,1045.0
1876,20240913,109,18,6385,1,373.0
1877,20240512,149,42,8054,2,2040.0
1878,20241002,116,11,1827,1,733.0
1879,20240920,136,29,5923,1,1008.0
1880,20240619,111,17,4385,1,702.0
1881,20240101,105,26,7056,1,2039.0
1882,20241108,121,23,2965,1,1804.0
1883,20240304,131,48,3427,1,130.0
1884,20241010,140,20,3841,1,190.0
1885,20240430,119,45,9805,2,2356.0
1886,20240416,100,2,9754,1,846.0
1887,20240623,146,24,7563,1,89.0
1888,20240722,105,31,6840,1,2039.0
1889,20240613,118,27,8810,2,1830.0
1890,20241031,117,2,7064,1,975.0
1891,20240429,105,14,8144,1,2039.0
1892,20240213,144,4,5352,1,721.0
1893,20241107,132,49,1184,3,2172.0
1894,20240604,122,13,6809,1,2731.0
1895,20240725,122,36,5065,1,2731.0
1896,20240417,125,35,8181,2,756.0
1897,20240907,112,44,9437,2,1444.0
1898,20241129,106,8,8504,2,4633.2
1899,20240509,114,2,8426,1,90.0
1900,20241019,143,6,3087,1,741.0
1901,20240120,126,31,1600,1,254.0
1902,20241008,125,10,8804,3,1134.0
1903,20241011,132,44,6537,3,2172.0
1904,20240101,114,21,4033,3,270.0
1905,20240428,135,42,3056,1,1148.0
1906,20240204,144,10,9724,1,721.0
1907,20240716,126,23,6084,3,762.0
1908,20240901,104,3,3042,2,2180.0
1909,20240228,101,32,8960,2,2090.0
1910,20241120,132,20,1357,1,724.0
1911,20240609,115,10,1377,3,375.0
1912,20240627,122,29,5488,1,2731.0
1913,20240724,137,41,5797,2,4014.0
1914,20240112,115,46,4307,2,250.0
1915,20241002,113,34,3596,1,1021.0
1916,20240629,128,37,1783,2,1562.0
1917,20240829,125,20,6924,2,756.0
1918,20240803,134,8,3379,2,1672.0
1919,20240907,114,7,8831,1,90.0
1920,20241025,102,6,6267,1,916.0
1921,20240505,122,11,8638,3,8193.0
1922,20240804,128,44,3538,1,781.0
1923,20241101,133,18,1861,3,3001.05
1924,20241011,132,42,2876,1,724.0
1925,20240703,140,29,4526,1,190.0
1926,20240208,140,25,2622,1,190.0
1927,20240810,122,21,6518,1,2594.45
1928,20240702,106,46,3657,3,7722.0
1929,20240626,102,3,2932,1,916.0
1930,20241020,131,18,9699,1,130.0
1931,20241205,130,24,4478,3,291.0
1932,20240530,117,47,3656,2,1950.0
1933,20240505,142,38,1289,3,711.0
1934,20241027,106,10,8011,2,5148.0
1935,20241103,140,27,6858,2,380.0
1936,20241201,100,12,8323,1,803.7
1937,20240821,113,7,3829,2,2042.0
1938,20240108,131,17,6962,3,390.0
1939,20241206,105,1,5812,2,4078.0
1940,20240508,138,50,8264,2,4822.0
1941,20240920,109,26,9758,3,1119.0
1942,20240605,106,15,2473,2,5148.0
1943,20241217,125,33,2987,2,756.0
1944,20241223,133,37,8673,2,2106.0
1945,20240105,129,47,4260,2,2062.0
1946,20240326,135,31,8490,1,1148.0
1947,20240623,120,35,7739,2,2052.0
1948,20241016,116,1,4251,1,733.0
1949,20240711,132,8,6905,2,1448.0
1950,20241106,109,12,6300,2,746.0
1951,20240428,146,19,6054,1,89.0
1952,20240805,141,25,2716,1,381.0
1953,20240423,111,32,2310,1,702.0
1954,20240524,115,12,1617,2,250.0
1955,20240126,140,13,5257,2,380.0
1956,20240515,131,28,7099,1,130.0
1957,20241029,114,1,1468,1,90.0
1958,20240819,126,6,6905,2,457.2
1959,20240316,127,8,2139,3,1899.0
1960,20241123,116,4,9728,2,1466.0
1961,20241210,145,5,1951,2,2106.0
1962,20241028,149,25,9012,2,2040.0
1963,20241015,101,22,4006,2,2090.0
1964,20240101,135,28,7075,1,1148.0
1965,20240526,149,39,8890,1,969.0
1966,20241013,106,23,6952,1,2574.0
1967,20240521,112,4,8077,3,2166.0
1968,20240222,114,4,2971,1,90.0
1969,20241030,124,47,2191,1,164.0
1970,20240309,122,21,4920,1,2731.0
1971,20241226,121,37,8765,1,1713.8
1972,20240330,125,41,7193,2,756.0
1973,20240807,132,2,4046,1,724.0
1974,20240710,110,7,1304,2,508.0
1975,20240303,109,49,7339,3,1063.05
1976,20240313,124,16,9043,1,164.0
1977,20240609,136,17,5908,1,1008.0
1978,20240617,147,20,3804,1,121.0
1979,20240329,142,23,4936,1,225.15
1980,20240624,137,34,1712,2,4014.0
1981,20240925,140,11,7848,1,190.0
1982,20240313,144,34,9366,1,684.95
1983,20240901,123,33,4205,1,243.0
1984,20240317,139,26,6185,2,522.0
1985,20240607,145,2,7506,1,1053.0
1986,20241119,132,23,2772,2,1448.0
1987,20240407,116,41,2074,2,1466.0
1988,20240411,123,22,6447,3,729.0
1989,20240511,136,34,9783,1,1008.0
1990,20240411,101,15,6264,1,1045.0
1991,20240119,131,10,8322,1,130.0
1992,20240322,123,15,7651,1,243.0
1993,20241005,108,42,3410,1,194.0
1994,20241204,103,29,7441,2,2046.0
1995,20241230,116,23,9685,3,2199.0
1996,20241126,116,17,9737,1,696.35
1997,20240508,149,9,4956,2,2040.0
1998,20241209,147,50,7553,2,242.0
1999,20241105,129,36,7869,3,3093.0
2000,20240329,139,9,8531,2,522.0
2001,20240731,110,16,4094,2,508.0
2002,20240522,120,36,3365,1,1026.0
2003,20240305,120,48,7668,2,2052.0
2004,20240316,117,33,6000,1,975.0
2005,20240717,128,31,8920,3,2343.0
2006,20240522,123,6,4347,1,243.0
2007,20241111,109,10,4675,3,1119.0
2008,20240402,144,16,1952,3,2163.0
2009,20241031,116,4,4300,3,2199.0
2010,20240811,117,22,4179,3,2925.0
2011,20241017,141,13,4247,2,723.9
2012,20240411,147,16,5415,3,344.85
2013,20240923,119,29,4357,1,1178.0
2014,20241220,136,6,7472,3,3024.0
2015,20240419,144,26,6996,1,721.0
2016,20241125,117,11,5848,2,1950.0
2017,20240921,116,24,6475,1,733.0
2018,20240103,108,29,2037,2,388.0
2019,20240325,113,3,9262,1,1021.0
2020,20241008,148,10,8008,1,835.0
2021,20241123,128,1,6931,2,1562.0
2022,20241030,130,43,6642,2,194.0
2023,20240426,103,26,1105,2,2046.0
2024,20240808,117,12,1769,1,975.0
2025,20240602,119,14,3940,1,1178.0
2026,20240601,146,25,8899,1,89.0
2027,20240112,142,8,7614,2,450.3
2028,20240512,143,43,6805,1,741.0
2029,20241030,108,4,5355,1,194.0
2030,20241019,112,28,1933,2,1444.0
2031,20241026,114,7,9766,2,180.0
2032,20240815,126,10,6660,3,723.9
2033,20240927,114,36,6906,1,90.0
2034,20240212,127,2,7050,2,1266.0
2035,20241208,136,26,9261,2,2016.0
2036,20241121,118,50,5474,1,915.0
2037,20241028,125,14,1254,1,359.1
2038,20241229,125,16,8087,3,1134.0
2039,20240121,124,43,5787,1,164.0
2040,20240416,125,42,8862,2,756.0
2041,20241201,125,17,7356,2,756.0
2042,20241029,145,46,4742,1,1053.0
2043,20240426,127,22,3035,3,1804.05
2044,20240503,148,4,2967,3,2505.0
2045,20241007,117,19,9291,2,1950.0
2046,20241018,131,2,2852,2,260.0
2047,20240721,102,39,4183,2,1832.0
2048,20240220,101,9,7618,2,2090.0
2049,20240927,132,19,9303,1,724.0
2050,20241119,141,16,1182,1,381.0
2051,20241003,118,25,7740,3,2745.0
2052,20240520,116,48,1164,2,1466.0
2053,20241001,143,18,7958,1,666.9
2054,20241016,132,23,3137,1,724.0
2055,20241129,111,21,1454,2,1404.0
2056,20240221,148,11,3285,1,835.0
2057,20240127,102,39,8846,1,916.0
2058,20240605,142,41,5822,1,237.0
2059,20240826,148,4,1541,2,1503.0
2060,20240604,125,25,7033,1,378.0
2061,20241017,134,32,3665,2,1760.0
2062,20240515,107,30,8149,1,272.0
2063,20240523,135,45,6798,2,2296.0
2064,20240415,106,26,6785,2,5148.0
2065,20240606,145,36,5614,1,1053.0
2066,20240525,145,34,5292,1,1053.0
2067,20240102,135,9,7189,1,1148.0
2068,20240317,115,12,7673,2,250.0
2069,20240511,123,2,2688,1,243.0
2070,20240330,100,38,6095,1,846.0
2071,20241210,148,5,8583,2,1670.0
2072,20241215,124,5,8824,2,311.6
2073,20240919,109,22,2637,2,746.0
2074,20241216,115,5,6966,2,250.0
2075,20240417,115,4,5670,2,237.5
2076,20240314,107,9,6203,1,272.0
2077,20240208,128,29,6134,3,2343.0
2078,20240607,138,22,2890,2,4580.9
2079,20240311,127,27,4205,1,633.0
2080,20241107,105,10,9669,3,5811.15
2081,20240828,115,16,3366,2,250.0
2082,20241024,119,42,8559,2,2356.0
2083,20240205,115,42,3526,2,250.0
2084,20240324,106,10,8807,1,2445.3
2085,20240919,140,6,1366,3,570.0
2086,20241105,113,49,7521,2,2042.0
2087,20240620,142,5,7606,2,474.0
2088,20240621,125,6,1012,1,378.0
2089,20241227,125,47,9727,2,756.0
